  -0.49844E+01   0.15084E-02   0.96638E-02  -0.31752E-05  -0.33558E-04  -0.64049E-04   0.73777E-05   0.11159E-03  -0.29737E-03  -0.68369E-04  -0.25137E-03   0.57411E-04  -0.62774E-04  -0.11926E-04   0.74796E-04
  -0.49531E+01   0.16546E-02   0.96136E-02  -0.42802E-05  -0.34026E-04  -0.41241E-05   0.40169E-04   0.95221E-04  -0.68573E-05  -0.34747E-05  -0.15885E-03  -0.37706E-04   0.36466E-04  -0.11528E-04   0.74151E-04
  -0.49219E+01   0.22920E-02   0.96129E-02  -0.57567E-05  -0.34301E-04   0.47957E-04  -0.91568E-05   0.11298E-03   0.43764E-04   0.34535E-03  -0.27582E-03   0.28231E-04  -0.11237E-04  -0.76871E-05   0.75732E-04
  -0.48906E+01   0.29561E-02   0.95011E-02  -0.89166E-05  -0.34969E-04   0.54240E-04   0.32917E-04   0.30877E-03   0.20081E-04   0.58064E-03   0.11642E-03  -0.29989E-04   0.24671E-04  -0.26597E-05   0.76013E-04
  -0.48594E+01   0.42077E-02   0.93726E-02  -0.12477E-04  -0.35136E-04  -0.14992E-04   0.80030E-05   0.88712E-04  -0.21678E-03   0.45886E-04  -0.14188E-04   0.53684E-04  -0.35960E-04   0.64018E-05   0.77760E-04
  -0.48281E+01   0.55036E-02   0.89745E-02  -0.17841E-04  -0.35103E-04   0.19639E-04   0.15503E-04   0.15562E-04  -0.59418E-04   0.14091E-03  -0.36806E-05  -0.50345E-04   0.55422E-04   0.16759E-04   0.77002E-04
  -0.47969E+01   0.73879E-02   0.83426E-02  -0.23430E-04  -0.33977E-04   0.37969E-05  -0.13568E-04   0.36211E-04  -0.55998E-04   0.71805E-05  -0.20264E-03   0.39350E-04  -0.55897E-04   0.31777E-04   0.75748E-04
  -0.47656E+01   0.92227E-02   0.72680E-02  -0.30619E-04  -0.31718E-04  -0.34715E-04   0.25961E-04   0.81463E-06   0.44502E-04  -0.13972E-03  -0.13155E-04   0.42080E-04   0.31967E-04   0.47469E-04   0.70139E-04
  -0.47344E+01   0.11543E-01   0.57235E-02  -0.37317E-04  -0.27745E-04   0.25599E-04   0.85230E-05  -0.72373E-05  -0.66197E-05   0.16052E-03  -0.75529E-04  -0.50756E-04  -0.61668E-05   0.67159E-04   0.61425E-04
  -0.47031E+01   0.13566E-01   0.36175E-02  -0.44782E-04  -0.21810E-04  -0.24769E-05   0.63772E-04  -0.19652E-04   0.16785E-03  -0.12383E-03   0.22005E-03  -0.28523E-04   0.16603E-04   0.85375E-04   0.46491E-04
  -0.46719E+01   0.15772E-01   0.91327E-03  -0.50468E-04  -0.14233E-04   0.51129E-04   0.58894E-04   0.89519E-04   0.20107E-03   0.24602E-03   0.14963E-03   0.25577E-05  -0.49198E-04   0.10532E-03   0.26889E-04
  -0.46406E+01   0.17250E-01  -0.21522E-02  -0.55821E-04  -0.48588E-05   0.14510E-04   0.45533E-04   0.21987E-04   0.19960E-04  -0.10163E-03   0.15913E-03   0.73515E-05   0.15001E-04   0.11974E-03   0.16358E-05
  -0.46094E+01   0.18625E-01  -0.54719E-02  -0.58509E-04   0.45984E-05   0.54216E-04   0.24881E-04   0.31817E-04   0.47639E-04   0.95613E-04  -0.11255E-04   0.48425E-05  -0.12179E-04   0.13296E-03  -0.25720E-04
  -0.45781E+01   0.19208E-01  -0.85437E-02  -0.60854E-04   0.14312E-04   0.46963E-04   0.21781E-04  -0.11131E-03   0.21825E-04  -0.84945E-04   0.16853E-04   0.75942E-06   0.15348E-04   0.13946E-03  -0.52466E-04
  -0.45469E+01   0.19647E-01  -0.11573E-01  -0.61393E-04   0.21546E-04   0.74574E-04   0.73776E-05  -0.45546E-04   0.99981E-05  -0.28532E-04   0.33733E-05  -0.22646E-05   0.14019E-04   0.14308E-03  -0.79140E-04
  -0.45156E+01   0.19796E-01  -0.13258E-01  -0.63095E-04   0.27091E-04   0.18722E-03   0.33585E-05   0.50114E-05   0.28175E-04  -0.62567E-05  -0.94796E-05  -0.22261E-04   0.10255E-04   0.14016E-03  -0.97581E-04
  -0.44844E+01   0.20292E-01  -0.13679E-01  -0.64633E-04   0.28123E-04   0.88900E-04   0.16704E-03   0.29663E-06   0.52022E-04  -0.50810E-05   0.12751E-03  -0.51516E-05  -0.73179E-04   0.14163E-03  -0.10682E-03
  -0.44531E+01   0.20113E-01  -0.12597E-01  -0.68307E-04   0.26546E-04   0.28235E-03   0.33505E-03  -0.52551E-05   0.63253E-04   0.11175E-03   0.50471E-04   0.56167E-04   0.36287E-04   0.14483E-03  -0.10359E-03
  -0.44219E+01   0.20133E-01  -0.10754E-01  -0.71322E-04   0.19982E-04  -0.25207E-03   0.44970E-03  -0.66716E-04   0.50613E-04  -0.46512E-04   0.14839E-03  -0.19810E-04   0.30144E-04   0.15090E-03  -0.89539E-04
  -0.43906E+01   0.19571E-01  -0.77885E-02  -0.74883E-04   0.11231E-04  -0.48781E-03   0.68008E-04  -0.13863E-03   0.54780E-04  -0.22532E-03   0.48921E-04  -0.35558E-04   0.12133E-04   0.14904E-03  -0.61557E-04
  -0.43594E+01   0.18943E-01  -0.43871E-02  -0.75166E-04  -0.63477E-06  -0.37635E-03  -0.16391E-03   0.25640E-04   0.80658E-04   0.49565E-04  -0.62157E-04   0.37256E-04  -0.16121E-04   0.14482E-03  -0.28345E-04
  -0.43281E+01   0.17517E-01  -0.76249E-03  -0.74246E-04  -0.12466E-04  -0.19447E-03  -0.26552E-03   0.85575E-04   0.29627E-04   0.18197E-03  -0.81701E-04   0.79779E-04  -0.12524E-03   0.13263E-03   0.44378E-05
  -0.42969E+01   0.15990E-01   0.23594E-02  -0.69224E-04  -0.24402E-04  -0.10410E-03  -0.19788E-03   0.67061E-04  -0.16165E-04   0.11298E-03  -0.10856E-03   0.21547E-04   0.91784E-05   0.11833E-03   0.32739E-04
  -0.42656E+01   0.13847E-01   0.50064E-02  -0.63638E-04  -0.34376E-04  -0.72699E-04  -0.14280E-03   0.19426E-04   0.45566E-04   0.10230E-03  -0.56032E-04   0.38038E-04   0.15989E-04   0.99177E-04   0.54429E-04
  -0.42344E+01   0.12056E-01   0.69975E-02  -0.55272E-04  -0.42620E-04  -0.13316E-03  -0.12491E-03  -0.13865E-03  -0.74720E-04  -0.13124E-03   0.40614E-04  -0.11751E-03   0.13070E-03   0.82998E-04   0.70913E-04
  -0.42031E+01   0.99337E-02   0.84942E-02  -0.47973E-04  -0.48698E-04  -0.13587E-03  -0.12225E-03  -0.31490E-03  -0.33047E-04   0.40218E-04   0.13880E-03   0.27976E-04  -0.89410E-04   0.64571E-04   0.81623E-04
  -0.41719E+01   0.83816E-02   0.95277E-02  -0.39460E-04  -0.52803E-04  -0.27245E-03  -0.13884E-03  -0.44204E-03  -0.15175E-03  -0.33925E-03  -0.98642E-04   0.18534E-04  -0.17854E-04   0.50927E-04   0.89175E-04
  -0.41406E+01   0.66645E-02   0.10210E-01  -0.33185E-04  -0.55601E-04  -0.19010E-03  -0.72478E-04  -0.76078E-04  -0.17514E-03   0.34307E-03  -0.29926E-04  -0.13270E-04   0.22559E-04   0.36551E-04   0.92524E-04
  -0.41094E+01   0.55958E-02   0.10673E-01  -0.26607E-04  -0.56936E-04  -0.19733E-03   0.18138E-04   0.16804E-03  -0.20110E-03   0.70901E-04  -0.24640E-03   0.76532E-04   0.68712E-04   0.27226E-04   0.95270E-04
  -0.40781E+01   0.44313E-02   0.10951E-01  -0.22727E-04  -0.57975E-04  -0.98349E-04   0.13356E-03  -0.10487E-03  -0.23659E-04  -0.23226E-03   0.15471E-03  -0.35434E-04  -0.97554E-04   0.17650E-04   0.94993E-04
  -0.40469E+01   0.39730E-02   0.11216E-01  -0.18894E-04  -0.58101E-04  -0.44552E-04   0.37744E-04  -0.16156E-04   0.92728E-04  -0.13488E-03   0.61450E-04   0.56087E-06  -0.17748E-04   0.12896E-04   0.95969E-04
  -0.40156E+01   0.35050E-02   0.11240E-01  -0.17848E-04  -0.58608E-04   0.10068E-03   0.90063E-04   0.33982E-03   0.17986E-03   0.54050E-03   0.39320E-04  -0.21636E-04   0.97238E-04   0.79898E-05   0.94555E-04
  -0.39844E+01   0.36108E-02   0.11301E-01  -0.16908E-04  -0.58514E-04  -0.82849E-04   0.33930E-04  -0.59609E-04  -0.45463E-04  -0.20738E-03   0.13096E-04  -0.51318E-04  -0.58044E-04   0.75690E-05   0.95424E-04
  -0.39531E+01   0.37139E-02   0.11183E-01  -0.18802E-04  -0.59045E-04  -0.47446E-04   0.15076E-04  -0.37724E-04  -0.16756E-03  -0.11925E-03   0.99549E-05   0.13191E-03  -0.12600E-04   0.70082E-05   0.93974E-04
  -0.39219E+01   0.44094E-02   0.11072E-01  -0.20818E-04  -0.58993E-04   0.25772E-04   0.10149E-03   0.14394E-03   0.20100E-03   0.16911E-03   0.41479E-03  -0.12889E-03   0.50764E-04   0.11029E-04   0.94979E-04
  -0.38906E+01   0.48939E-02   0.10804E-01  -0.25805E-04  -0.59344E-04   0.75710E-05  -0.33162E-06  -0.31008E-04   0.61490E-04   0.48522E-04  -0.10287E-03   0.59025E-04  -0.27970E-04   0.14977E-04   0.93250E-04
  -0.38594E+01   0.61151E-02   0.10577E-01  -0.30862E-04  -0.58811E-04   0.92573E-06   0.26687E-04   0.60171E-04   0.22269E-03   0.42241E-04  -0.52335E-04   0.28728E-04  -0.12351E-04   0.24022E-04   0.93392E-04
  -0.38281E+01   0.72149E-02   0.10062E-01  -0.39026E-04  -0.57982E-04   0.89884E-04   0.86948E-04   0.23222E-03   0.36518E-03   0.62368E-03   0.34686E-03  -0.12421E-03   0.70120E-04   0.32898E-04   0.89980E-04
  -0.37969E+01   0.90287E-02   0.93627E-02  -0.46945E-04  -0.55714E-04  -0.27530E-05   0.21672E-04  -0.99179E-04   0.25606E-04   0.49990E-05   0.74154E-04   0.49110E-04  -0.39744E-04   0.47286E-04   0.86781E-04
  -0.37656E+01   0.10640E-01   0.82636E-02  -0.57815E-04  -0.52053E-04  -0.35698E-05   0.85604E-05  -0.91320E-04  -0.18112E-03   0.12813E-05  -0.21420E-04   0.71451E-04  -0.33805E-04   0.60974E-04   0.79013E-04
  -0.37344E+01   0.12907E-01   0.67786E-02  -0.67580E-04  -0.46432E-04  -0.32066E-04   0.27872E-05  -0.14436E-03  -0.82249E-04  -0.20292E-03   0.19225E-04  -0.27259E-05   0.12479E-04   0.80176E-04   0.69285E-04
  -0.37031E+01   0.14789E-01   0.48623E-02  -0.79570E-04  -0.38337E-04   0.33405E-04  -0.11136E-04  -0.49790E-04  -0.16224E-03   0.14894E-03  -0.20443E-03   0.22958E-04   0.45942E-04   0.97235E-04   0.54411E-04
  -0.36719E+01   0.17136E-01   0.24848E-02  -0.89048E-04  -0.28463E-04   0.48209E-04   0.64529E-05   0.13670E-03  -0.24250E-03   0.13205E-03  -0.77870E-04  -0.96945E-04  -0.20715E-04   0.11857E-03   0.36539E-04
  -0.36406E+01   0.18804E-01  -0.11560E-03  -0.99742E-04  -0.15938E-04   0.41147E-04   0.80794E-05  -0.28807E-04  -0.16662E-03  -0.58835E-04  -0.23487E-03   0.13635E-04  -0.11419E-04   0.13481E-03   0.14453E-04
  -0.36094E+01   0.20782E-01  -0.29289E-02  -0.10677E-03  -0.34559E-05   0.63718E-04   0.52178E-04  -0.28632E-04   0.94161E-05  -0.54614E-04   0.63655E-04   0.10091E-04  -0.41790E-05   0.15365E-03  -0.80692E-05
  -0.35781E+01   0.22014E-01  -0.56616E-02  -0.11487E-03   0.10212E-04   0.72899E-04   0.36802E-04  -0.59359E-04   0.31739E-04  -0.12238E-03   0.29875E-04   0.48904E-05   0.12424E-04   0.16701E-03  -0.31958E-04
  -0.35469E+01   0.23349E-01  -0.85301E-02  -0.11949E-03   0.20357E-04   0.12591E-03   0.41091E-04  -0.26611E-04   0.22179E-05  -0.18869E-04   0.11118E-04  -0.15643E-04   0.18016E-04   0.17927E-03  -0.57439E-04
  -0.35156E+01   0.24191E-01  -0.10187E-01  -0.12627E-03   0.28913E-04   0.21198E-03   0.67107E-04   0.16265E-04   0.27661E-04   0.33645E-04  -0.35401E-04   0.33445E-05   0.69054E-05   0.18265E-03  -0.76697E-04
  -0.34844E+01   0.25063E-01  -0.10693E-01  -0.13059E-03   0.30317E-04  -0.13870E-03  -0.59325E-04   0.37740E-05  -0.12327E-04  -0.45990E-03  -0.17476E-04  -0.21775E-04  -0.10424E-03   0.18944E-03  -0.87151E-04
  -0.34531E+01   0.24889E-01  -0.93813E-02  -0.13784E-03   0.28355E-04  -0.11999E-03   0.48190E-03  -0.15977E-05   0.65624E-04   0.14927E-04   0.40916E-03   0.65659E-04   0.14691E-03   0.19324E-03  -0.84603E-04
  -0.34219E+01   0.24476E-01  -0.75427E-02  -0.14161E-03   0.18209E-04  -0.92474E-03  -0.29144E-03  -0.97093E-04   0.56057E-04  -0.56724E-03   0.18964E-03  -0.14053E-03   0.27181E-04   0.19774E-03  -0.71973E-04
  -0.33906E+01   0.23179E-01  -0.51086E-02  -0.14662E-03   0.53861E-05  -0.19223E-03  -0.11478E-02   0.31063E-04  -0.43245E-04  -0.27429E-03  -0.38154E-03  -0.21138E-04  -0.13285E-03   0.18933E-03  -0.47932E-04
  -0.33594E+01   0.21892E-01  -0.22008E-02  -0.14518E-03  -0.12530E-04   0.42222E-03  -0.91825E-03  -0.52072E-04  -0.37431E-04  -0.25949E-03  -0.42882E-03   0.10797E-04  -0.87212E-04   0.17782E-03  -0.17300E-04
  -0.33281E+01   0.19802E-01   0.10195E-02  -0.14340E-03  -0.29744E-04   0.54857E-03  -0.54911E-03  -0.13733E-03   0.79044E-04  -0.23778E-03  -0.61175E-04   0.37046E-04   0.24423E-04   0.15896E-03   0.13965E-04
  -0.32969E+01   0.18059E-01   0.37844E-02  -0.13451E-03  -0.47763E-04   0.53269E-03  -0.42453E-03  -0.15509E-03  -0.49171E-04  -0.16807E-03  -0.17660E-03  -0.24739E-04  -0.76149E-04   0.14204E-03   0.41023E-04
  -0.32656E+01   0.15740E-01   0.61601E-02  -0.12650E-03  -0.62774E-04   0.54019E-03  -0.36744E-03  -0.39008E-04  -0.95680E-04  -0.39772E-04  -0.19296E-03   0.44452E-04   0.75769E-05   0.12092E-03   0.62002E-04
  -0.32344E+01   0.14089E-01   0.80471E-02  -0.11322E-03  -0.76043E-04   0.47804E-03  -0.34846E-03  -0.67653E-04  -0.42469E-04   0.66395E-04  -0.31561E-03   0.43438E-05  -0.41591E-04   0.10624E-03   0.79521E-04
  -0.32031E+01   0.11984E-01   0.95218E-02  -0.10296E-03  -0.86228E-04   0.41445E-03  -0.34105E-03   0.60793E-06  -0.10964E-03   0.18400E-03  -0.21655E-03   0.43236E-04   0.10046E-03   0.88034E-04   0.91665E-04
  -0.31719E+01   0.10671E-01   0.10642E-01  -0.89465E-04  -0.93989E-04   0.28498E-03  -0.40196E-03   0.56053E-04  -0.14468E-03   0.17495E-03  -0.13648E-03   0.18227E-04  -0.49293E-05   0.76723E-04   0.10186E-03
  -0.31406E+01   0.89662E-02   0.11409E-01  -0.80549E-04  -0.99773E-04  -0.78525E-05  -0.47036E-03   0.24524E-04   0.68158E-05   0.40398E-04  -0.83789E-04   0.19740E-04   0.14320E-04   0.62600E-04   0.10725E-03
  -0.31094E+01   0.80900E-02   0.12076E-01  -0.69751E-04  -0.10340E-03  -0.29476E-03  -0.20775E-03   0.78064E-04   0.13708E-03   0.18250E-04   0.15870E-03   0.76251E-05  -0.24497E-04   0.55186E-04   0.11279E-03
  -0.30781E+01   0.69272E-02   0.12532E-01  -0.64280E-04  -0.10634E-03  -0.19037E-03   0.12012E-03   0.19010E-03   0.32204E-04   0.38094E-03   0.27484E-03  -0.13469E-04   0.54864E-04   0.45337E-04   0.11409E-03
  -0.30469E+01   0.66980E-02   0.12962E-01  -0.57584E-04  -0.10759E-03  -0.56936E-04   0.92991E-05  -0.71171E-04  -0.32227E-03   0.71442E-05  -0.58222E-04   0.18280E-05  -0.25725E-04   0.41702E-04   0.11732E-03
  -0.30156E+01   0.61691E-02   0.13000E-01  -0.56478E-04  -0.10905E-03  -0.20238E-03  -0.10793E-03  -0.36460E-03  -0.45846E-03  -0.65142E-03  -0.78101E-03   0.94260E-04  -0.11344E-03   0.35710E-04   0.11648E-03
  -0.29844E+01   0.63781E-02   0.13128E-01  -0.54340E-04  -0.10916E-03  -0.76541E-04   0.55456E-04  -0.83629E-04  -0.96371E-06  -0.36398E-03  -0.12260E-03  -0.88385E-04   0.72611E-04   0.35596E-04   0.11857E-03
  -0.29531E+01   0.63037E-02   0.12931E-01  -0.57990E-04  -0.10988E-03  -0.14679E-04   0.93869E-04  -0.79822E-04   0.63373E-04  -0.24048E-03   0.73192E-05  -0.28955E-04  -0.88583E-05   0.33325E-04   0.11639E-03
  -0.29219E+01   0.70243E-02   0.12799E-01  -0.60647E-04  -0.10933E-03   0.13520E-04   0.60572E-04   0.70554E-04  -0.61247E-05  -0.62658E-04   0.15408E-04  -0.30576E-05   0.17532E-04   0.37040E-04   0.11753E-03
  -0.28906E+01   0.72297E-02   0.12409E-01  -0.69359E-04  -0.10919E-03  -0.24247E-04  -0.20763E-04   0.38186E-04  -0.13435E-03  -0.78681E-04  -0.34693E-03   0.30852E-04   0.54061E-04   0.38674E-04   0.11399E-03
  -0.28594E+01   0.83299E-02   0.12181E-01  -0.76936E-04  -0.10758E-03  -0.63174E-04  -0.34845E-04  -0.17165E-03  -0.11913E-03  -0.35173E-03  -0.33775E-03   0.31492E-04  -0.10689E-03   0.46814E-04   0.11351E-03
  -0.28281E+01   0.91183E-02   0.11600E-01  -0.90905E-04  -0.10557E-03  -0.33673E-04   0.34928E-04  -0.21526E-03  -0.30671E-04  -0.19356E-03  -0.97220E-04  -0.33433E-04   0.96995E-04   0.52895E-04   0.10782E-03
  -0.27969E+01   0.10809E-01   0.10975E-01  -0.10328E-03  -0.10173E-03  -0.44622E-04   0.60508E-04  -0.27557E-03   0.14815E-03  -0.18663E-03  -0.41140E-04   0.14438E-04  -0.20608E-04   0.66099E-04   0.10407E-03
  -0.27656E+01   0.12086E-01   0.99534E-02  -0.12223E-03  -0.96142E-04  -0.57301E-04   0.85854E-04  -0.26429E-03   0.47997E-04  -0.31817E-03   0.11775E-03   0.11750E-04  -0.82921E-04   0.77008E-04   0.94776E-04
  -0.27344E+01   0.14286E-01   0.87294E-02  -0.13858E-03  -0.88410E-04  -0.18765E-04   0.72030E-04  -0.24946E-03   0.50536E-04  -0.11151E-03  -0.56815E-04  -0.57357E-04   0.45658E-04   0.95837E-04   0.85480E-04
  -0.27031E+01   0.15982E-01   0.71605E-02  -0.16133E-03  -0.77367E-04   0.82624E-05   0.15213E-03  -0.10545E-03   0.16612E-03  -0.22937E-03   0.34649E-03   0.54408E-05  -0.49578E-04   0.11165E-03   0.71441E-04
  -0.26719E+01   0.18508E-01   0.53575E-02  -0.17991E-03  -0.64611E-04   0.34501E-04   0.14615E-03  -0.22362E-03   0.17892E-03  -0.23675E-03   0.17489E-03   0.32695E-04   0.77076E-04   0.13510E-03   0.56916E-04
  -0.26406E+01   0.20342E-01   0.34616E-02  -0.20453E-03  -0.47642E-04   0.74054E-04   0.18818E-03  -0.16052E-03   0.12289E-03  -0.39759E-03   0.18771E-03   0.11461E-06   0.66156E-05   0.15276E-03   0.40041E-04
  -0.26094E+01   0.23015E-01   0.14691E-02  -0.22334E-03  -0.31356E-04   0.14899E-03   0.17412E-03  -0.64527E-04  -0.11158E-05  -0.11569E-03  -0.16225E-04  -0.17123E-04  -0.44163E-05   0.17869E-03   0.25051E-04
  -0.25781E+01   0.24938E-01  -0.69651E-03  -0.24826E-03  -0.11780E-04   0.21480E-03   0.95908E-04  -0.27565E-04  -0.77906E-05  -0.69425E-04  -0.73797E-04   0.19259E-04   0.52917E-04   0.20001E-03   0.60720E-05
  -0.25469E+01   0.27425E-01  -0.31271E-02  -0.26583E-03   0.21408E-05   0.43311E-03   0.15918E-03   0.48089E-04  -0.72126E-05  -0.24413E-03   0.21768E-04  -0.86728E-04   0.43491E-04   0.22276E-03  -0.15626E-04
  -0.25156E+01   0.29030E-01  -0.46021E-02  -0.28972E-03   0.15560E-04   0.25235E-03   0.32407E-03   0.15790E-05   0.65341E-04  -0.32713E-03  -0.11939E-03  -0.26593E-04  -0.37079E-04   0.23459E-03  -0.34126E-04
  -0.24844E+01   0.30256E-01  -0.48854E-02  -0.30479E-03   0.16779E-04   0.29977E-03  -0.39049E-03   0.85078E-04  -0.19884E-04   0.75766E-04  -0.83140E-03   0.30052E-04   0.24021E-04   0.25024E-03  -0.44457E-04
  -0.24531E+01   0.30458E-01  -0.35675E-02  -0.32573E-03   0.14101E-04  -0.14200E-03  -0.73519E-03   0.16130E-04   0.20362E-04  -0.12381E-02  -0.29063E-03  -0.25445E-03   0.53266E-04   0.25685E-03  -0.42916E-04
  -0.24219E+01   0.30009E-01  -0.14360E-02  -0.33439E-03  -0.35200E-05   0.74919E-03  -0.21308E-02   0.79017E-04  -0.56469E-04  -0.92329E-03  -0.15708E-02  -0.12844E-03  -0.27058E-03   0.26247E-03  -0.31738E-04
  -0.23906E+01   0.27813E-01   0.27756E-03  -0.34706E-03  -0.24241E-04   0.24822E-02  -0.18311E-02   0.17338E-03  -0.25077E-05   0.18512E-03  -0.17987E-02   0.19491E-03  -0.29651E-03   0.24927E-03  -0.13815E-04
  -0.23594E+01   0.25694E-01   0.22212E-02  -0.34310E-03  -0.55326E-04   0.28557E-02  -0.59718E-03  -0.37666E-04   0.13392E-03   0.43858E-03  -0.12406E-02   0.17781E-03   0.87965E-05   0.23007E-03   0.11034E-04
  -0.23281E+01   0.22618E-01   0.46047E-02  -0.34222E-03  -0.83781E-04   0.24666E-02   0.14148E-03  -0.91912E-04   0.17331E-03   0.76202E-03  -0.52487E-03   0.55411E-04  -0.36924E-05   0.19967E-03   0.38162E-04
  -0.22969E+01   0.20403E-01   0.68726E-02  -0.32442E-03  -0.11530E-03   0.21160E-02   0.38304E-03  -0.36962E-04   0.12788E-03   0.55718E-03  -0.63030E-03   0.28317E-05   0.25049E-04   0.17786E-03   0.63794E-04
  -0.22656E+01   0.17627E-01   0.88183E-02  -0.31251E-03  -0.14103E-03   0.18277E-02   0.47424E-03   0.71856E-04  -0.85728E-05   0.59366E-03  -0.39078E-03   0.57757E-04   0.50861E-05   0.15258E-03   0.83276E-04
  -0.22344E+01   0.15963E-01   0.10527E-01  -0.28691E-03  -0.16565E-03   0.16370E-02   0.47188E-03  -0.54962E-04   0.55445E-04   0.32322E-03  -0.47004E-03   0.50693E-04   0.96885E-04   0.13822E-03   0.10220E-03
  -0.22031E+01   0.13719E-01   0.11796E-01  -0.27085E-03  -0.18463E-03   0.15118E-02   0.31998E-03  -0.13563E-03  -0.96064E-04   0.45582E-03  -0.63870E-03   0.89111E-04  -0.37807E-04   0.11892E-03   0.11450E-03
  -0.21719E+01   0.12570E-01   0.12978E-01  -0.24456E-03  -0.20079E-03   0.15834E-02   0.67107E-04   0.73816E-04   0.30415E-04   0.43242E-03  -0.60213E-03  -0.40007E-04  -0.39102E-06   0.10987E-03   0.12690E-03
  -0.21406E+01   0.10874E-01   0.13769E-01  -0.23053E-03  -0.21308E-03   0.14138E-02  -0.40950E-03   0.92619E-05   0.98876E-04   0.24011E-03  -0.48765E-03  -0.13326E-03   0.34137E-04   0.95796E-04   0.13331E-03
  -0.21094E+01   0.10281E-01   0.14688E-01  -0.20865E-03  -0.22224E-03   0.80232E-03  -0.82074E-03  -0.91319E-04   0.43456E-04   0.35235E-04  -0.65872E-03  -0.38365E-04   0.14088E-03   0.90957E-04   0.14171E-03
