     0.000000
  7.4922E+00  8.2441E-02  4.4396E+00  1.5482E+01  7.4883E-01 -2.5501E-02  2.3717E+00 -3.2565E-01 -3.8415E-05  4.8629E-04
     3.660000
  7.7528E+00  9.1577E+00  1.8506E+01  4.6738E+01  7.8555E-01 -2.6488E-02  9.9430E+00 -7.2133E-02 -1.7349E-01  7.8021E-04
  7.7528E+00  8.6795E-02  4.6051E+00  1.5907E+01  7.8555E-01 -2.6488E-02  2.4900E+00 -3.4153E-01 -3.7668E-05  4.5465E-04
     3.720000
  8.0301E+00  9.4173E+00  1.9252E+01  4.8839E+01  8.2553E-01 -2.7493E-02  1.0412E+01 -7.4926E-02 -1.8147E-01  8.3674E-04
  8.0301E+00  9.1289E-02  4.7854E+00  1.6354E+01  8.2553E-01 -2.7493E-02  2.6180E+00 -3.5436E-01 -3.6260E-05  4.2997E-04
     3.780000
  8.3217E+00  9.6901E+00  2.0029E+01  5.1026E+01  8.6915E-01 -2.8541E-02  1.0909E+01 -7.7822E-02 -1.8974E-01  9.2042E-04
  8.3217E+00  9.6154E-02  4.9757E+00  1.6833E+01  8.6915E-01 -2.8541E-02  2.7584E+00 -3.7179E-01 -3.4454E-05  4.1334E-04
     3.840000
  8.6298E+00  9.9768E+00  2.0838E+01  5.3304E+01  9.1655E-01 -2.9709E-02  1.1440E+01 -8.1023E-02 -1.9984E-01  1.0080E-03
  8.6298E+00  1.0153E-01  5.1785E+00  1.7346E+01  9.1655E-01 -2.9709E-02  2.9079E+00 -3.8993E-01 -3.4035E-05  3.7461E-04
     3.900000
  8.9568E+00  1.0279E+01  2.1683E+01  5.5673E+01  9.6192E-01 -3.0930E-02  1.1986E+01 -8.4378E-02 -2.0905E-01  1.0957E-03
  8.9568E+00  1.0710E-01  5.3963E+00  1.7896E+01  9.6192E-01 -3.0930E-02  3.0643E+00 -4.0644E-01 -3.3945E-05  3.2076E-04
     3.960000
  9.3023E+00  1.0597E+01  2.2564E+01  5.8143E+01  1.0128E+00 -3.2135E-02  1.2565E+01 -8.7670E-02 -2.2017E-01  1.1582E-03
  9.3023E+00  1.1284E-01  5.6221E+00  1.8487E+01  1.0128E+00 -3.2135E-02  3.2342E+00 -4.2812E-01 -3.4035E-05  2.2003E-04
     4.020000
  9.6668E+00  1.0932E+01  2.3483E+01  6.0722E+01  1.0675E+00 -3.3464E-02  1.3173E+01 -9.1289E-02 -2.2927E-01  1.1603E-03
  9.6668E+00  1.1899E-01  5.8543E+00  1.9125E+01  1.0675E+00 -3.3464E-02  3.4135E+00 -4.5086E-01 -3.4446E-05  1.1046E-04
     4.080000
  1.0053E+01  1.1285E+01  2.4441E+01  6.3408E+01  1.1240E+00 -3.4837E-02  1.3803E+01 -9.5016E-02 -2.3826E-01  1.2040E-03
  1.0053E+01  1.2537E-01  6.1053E+00  1.9807E+01  1.1240E+00 -3.4837E-02  3.6012E+00 -4.7300E-01 -3.3245E-05  7.1082E-05
     4.140000
  1.0460E+01  1.1659E+01  2.5440E+01  6.6209E+01  1.1859E+00 -3.6243E-02  1.4470E+01 -9.8817E-02 -2.5047E-01  1.2952E-03
  1.0460E+01  1.3200E-01  6.3755E+00  2.0532E+01  1.1859E+00 -3.6243E-02  3.8005E+00 -4.9563E-01 -3.2770E-05  6.2261E-05
     4.200000
  1.0887E+01  1.2053E+01  2.6482E+01  6.9130E+01  1.2497E+00 -3.7726E-02  1.5172E+01 -1.0281E-01 -2.6191E-01  1.3909E-03
  1.0887E+01  1.3902E-01  6.6577E+00  2.1307E+01  1.2497E+00 -3.7726E-02  4.0109E+00 -5.1963E-01 -3.2572E-05 -4.2469E-06
     4.260000
  1.1336E+01  1.2469E+01  2.7571E+01  7.2178E+01  1.3191E+00 -3.9263E-02  1.5918E+01 -1.0693E-01 -2.7452E-01  1.4995E-03
  1.1336E+01  1.4644E-01  6.9577E+00  2.2129E+01  1.3191E+00 -3.9263E-02  4.2346E+00 -5.4476E-01 -3.2165E-05 -9.7967E-05
     4.320000
  1.1809E+01  1.2910E+01  2.8710E+01  7.5363E+01  1.3924E+00 -4.0903E-02  1.6703E+01 -1.1132E-01 -2.8728E-01  1.6047E-03
  1.1809E+01  1.5431E-01  7.2719E+00  2.3005E+01  1.3924E+00 -4.0903E-02  4.4708E+00 -5.7170E-01 -3.1784E-05 -1.7040E-04
     4.380000
